Search Parameters;Year;Month;Day;Location Name;Latitude;Longitude;Mag;population_touchee;accessibilite
;2000;6;7;INDONESIA:  SOUTHERN SUMATERA:  LAHAT;-4.612;101.905;6.7;120000;0.4
;2000;6;10;TAIWAN:  NAN-TOU;23.843;121.225;6.4;100000;0.6
;2000;6;17;ICELAND:  VESTMANNAEYJAR, HELLA;63.966;-20.487;6.5;5000;0.7
;2000;6;18;AUSTRALIA:  S, COCOS ISLANDS;-13.802;97.453;7.9;0;0.1
;2000;6;21;ICELAND:  GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI;63.98;-20.758;6.5;5000;0.7
;2000;7;1;JAPAN:  NEAR S COAST HONSHU:  KOZU-SHIMA;34.221;139.131;6.1;12000;0.7
;2000;7;6;NICARAGUA:  MASAYA;11.884;-85.988;5.4;50000;0.6
;2000;7;12;INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT;-6.675;106.845;5.4;50000;0.6
;2000;7;15;JAPAN:  NEAR S COAST HONSHU:  NII-JIMA;34.319;139.26;6.1;5000;0.7
;2000;7;16;PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS;20.253;122.043;6.4;5000;0.4
;2000;7;30;JAPAN:  HONSHU:  S;33.901;139.376;6.5;12000;0.75
;2000;8;4;RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV;48.786;142.246;6.8;5000;0.4
;2000;8;21;CHINA:  YUNNAN PROVINCE:  WUDING;25.826;102.194;4.2;5000;0.6
;2000;9;3;CALIFORNIA:  NAPA;38.379;-122.413;5.0;50000;0.85
;2000;10;2;TANZANIA:  NKANSI, RUKWA;-7.977;30.709;6.5;15000;0.4
;2000;10;6;JAPAN:  HONSHU:  W:  OKAYAMA, TOTTORI;35.456;133.134;6.7;50000;0.7
;2000;10;30;AFGHANISTAN-TAJIKISTAN:  RAKHOR;37.542;69.582;5.1;12000;0.3
;2000;11;8;PANAMA-COLOMBIA:  JURADO;7.042;-77.829;6.5;5000;0.3
;2000;11;16;PAPUA NEW GUINEA:  NEW IRELAND, DUKE OF YORK;-4.001;152.327;8.0;15000;0.3
;2000;11;16;PAPUA NEW GUINEA:  NEW IRELAND, NEW BRITAIN;-5.233;153.102;7.8;15000;0.3
;2000;11;17;PAPUA NEW GUINEA:  NEW BRITAIN;-5.496;151.781;7.8;50000;0.3
;2000;11;25;AZERBAIJAN:  BAKU;40.245;49.946;6.8;300000;0.7
;2000;12;6;TURKMENISTAN:  NEBITDAG-TURKMENBASHI;39.566;54.799;7.0;50000;0.4
;2000;12;15;TURKEY:  AFYON-BOLVADIN;38.457;31.351;6.0;50000;0.6
;2001;1;1;PHILIPPINES:  MINDANAO;6.898;126.579;7.5;1200000;0.4
;2001;1;13;"EL SALVADOR; GUATEMALA";13.049;-88.66;7.7;1300000;0.6
;2001;1;26;"INDIA:  GUJARAT:  BHUJ, AHMADABAD, RAJOKOT; PAKISTAN";23.388;70.326;7.6;15000000;0.4
;2001;2;13;EL SALVADOR: SAN JUAN TEPEZONTES-SAN VICENTE-COJUTEP;13.671;-88.938;6.6;1259000;0.6
;2001;2;19;"LAOS;  VIETNAM: DIENBIEN PHU";21.396;102.715;4.9;5000;0.4
;2001;2;23;CHINA:  SICHUAN PROVINCE:  KANGDING, YAJIANG;29.513;101.129;5.6;12000;0.4
;2001;2;28;WASHINGTON:  OLYMPIA, SEATTLE, TACOMA;47.149;-122.727;6.8;400000;0.85
;2001;3;24;JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA;34.083;132.526;6.8;12000;0.85
;2001;5;8;EL SALVADOR:  CONCHAGUA;13.605;-88.795;5.7;2000;0.6
;2001;5;23;"CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN";27.689;101.003;5.5;120000;0.4
;2001;6;1;AFGHANISTAN:  HINDU KUSH:  PARVAN;35.169;69.389;5.0;5000;0.3
;2001;6;23;PERU:  AREQUIPA, MOQUEGUA, TACNA, AYACUCHO;-16.265;-73.641;8.4;450000;0.4
;2001;6;25;TURKEY:  OSMANIYE;37.238;36.206;5.5;50000;0.7
;2001;7;5;PERU:  CARAVELI, CHALA, ARICA, IQUIQUE, PARINACOTA;-16.086;-73.987;6.6;20000;0.4
;2001;7;7;PERU:  AREQUIPA, ARICA;-17.543;-72.077;7.6;220000;0.4
;2001;7;14;CHINA:  YUNNAN PROVINCE:  JIANGCHUAN;24.455;102.66;4.3;5000;0.6
;2001;7;26;GREECE:  SKYROS;39.059;24.244;6.5;5000;0.7
;2001;8;9;PERU:  ANTABAMA;-14.258;-72.683;5.8;12000;0.4
;2001;9;9;CALIFORNIA:  LOS ANGELES;34.059;-118.387;4.2;50000;0.9
;2001;10;12;CANADA:  QUEEN CHARLOTTE ISLANDS;52.63;-132.2;6.1;1000;0.3
;2001;10;12;GUAM;12.686;144.98;7.0;5000;0.7
;2001;10;19;INDONESIA:  BANDA SEA;-4.102;123.907;7.5;10000;0.4
;2001;10;27;CHINA:  YUNNAN PROVINCE:  YONGSHENG;26.316;100.648;5.6;120000;0.6
;2001;11;14;CHINA:  QINGHAI PROVINCE:  XIDATAN;35.946;90.541;7.8;10000;0.3
;2001;12;18;TAIWAN;23.954;122.734;6.8;150000;0.6
;2001;12;19;BANGLADESH:  DHAKA;23.632;90.376;4.5;50000;0.8
;2002;1;2;VANUATU ISLANDS:  EFATE, PORT VILA;-17.6;167.856;7.2;5000;0.6
;2002;1;9;TAJIKISTAN:  ROGHUN;38.673;69.902;5.3;5000;0.3
;2002;1;10;PAPUA NEW GUINEA:  AITAPE;-3.212;142.427;6.7;15000;0.3
;2002;1;14;CHILE: NORTHERN: CUYA, HUARA, IQUIQUE, POZO ALMONTE;-19.384;-69.231;5.6;5000;0.6
;2002;1;17;RWANDA:  GISENYI;-1.684;29.077;4.7;5000;0.6
;2002;1;30;MEXICO:  VERACRUZ:  SAN ANDRES TUXTLA, TUXTEPEC;18.194;-95.908;5.9;50000;0.6
;2002;2;3;TURKEY:  AFYON;38.573;31.271;6.5;15000;0.6
;2002;2;3;TAJIKISTAN:  ROGHUN;38.773;69.924;4.9;5000;0.3
;2002;2;17;IRAN:  BAGHAN;28.093;51.755;5.4;5000;0.4
;2002;2;22;MEXICO:  MEXICALI, BAJA CALIFORNIA;32.319;-115.322;5.5;20000;0.7
;2002;3;3;AFGHANISTAN:  HINDU KUSH:  SAMANGHAN, KABUL, RUSTAQ;36.502;70.482;7.4;20000;0.3
;2002;3;5;PHILIPPINES:  MINDANAO;6.033;124.249;7.5;120000;0.4
;2002;3;25;AFGHANISTAN:  HINDU KUSH:  BAGHLAN, NAHRIN;36.062;69.315;6.1;20000;0.3
;2002;3;26;JAPAN:  RYUKYU ISLANDS;23.346;124.09;6.4;5000;0.6
;2002;3;31;TAIWAN:  TAIPEI;24.279;122.179;7.1;200000;0.7
;2002;4;1;PAPUA NEW GUINEA: MOROBE;-6.191;147.421;5.3;5000;0.3
;2002;4;1;CHILE:  CENTRAL:  COQUIMBO, LA SERENA, OVALLE;-29.67;-71.384;6.4;50000;0.7
;2002;4;12;"TAJIKISTAN; AFGHANISTAN: DO ABI-NAHRIN";39.959;69.417;5.9;12000;0.3
;2002;4;18;MEXICO:  MEXICO CITY;16.985;-100.865;6.7;50000;0.7
;2002;4;18;CHILE:  COPIAPO, TALTAL;-27.535;-70.586;6.6;50000;0.6
;2002;4;20;NEW YORK:  CLINTON, ESSEX, AU SABLE FORKS;44.513;-73.699;5.2;5000;0.7
;2002;4;24;"BALKANS NW:  KOSOVO; MACEDONIA:  N";42.436;21.466;5.7;50000;0.6
;2002;4;24;IRAN:  WESTERN:  KERMANSHAH;34.642;47.4;5.4;15000;0.5
;2002;4;25;GEORGIA:  TBILISI;41.765;44.96;4.3;5000;0.7
;2002;4;26;GUAM;13.088;144.619;7.1;5000;0.7
;2002;5;18;TANZANIA:  BUNDA;-2.907;33.733;5.5;12000;0.4
;2002;5;28;ARGENTINA:  AMINGA, ANILLACO, AGUA BLANCA, CHUQUIS;-28.937;-66.797;6.0;5000;0.4
;2002;6;20;BANGLADESH:  RANGPUR, THAKURGAON, ALMANAGAR;25.842;88.932;4.5;50000;0.6
;2002;6;22;IRAN:  AB GARM-ABHAR-AVAJ-SHIRIN SU;35.626;49.047;6.5;220000;0.4
;2002;7;22;GERMANY:  AACHEN, COLOGNE, SPANGDAHLEM;50.889;6.103;4.8;50000;0.9
;2002;7;31;"PANAMA:  BARU, ALANJE, DAVID; COSTA RICA:  LAUREL";7.929;-82.793;6.5;5000;0.6
;2002;8;8;CHINA:  SICHUAN PROVINCE:  RULONG;30.916;99.927;5.3;5000;0.4
;2002;8;14;NORTHERN MARIANA ISLANDS:  SAIPAN;14.101;146.199;6.5;5000;0.6
;2002;8;15;INDONESIA:   SULAWESI:  TOJO;-1.196;121.333;6.2;15000;0.4
;2002;8;19;FIJI ISLANDS;-21.696;-179.513;7.7;5000;0.4
;2002;8;19;FIJI ISLANDS;-23.884;178.495;7.7;5000;0.4
;2002;8;24;EGYPT:  CAIRO;30.2;31.41;4.4;5000;0.85
;2002;9;2;IRAN: KAK, RAZAN, SIZAN;35.701;48.838;5.2;12000;0.4
;2002;9;5;KYRGYZSTAN;39.77;72.007;5.5;5000;0.4
;2002;9;6;ITALY:  SICILY:  PALERMO;38.381;13.701;6.0;15000;0.7
;2002;9;8;PAPUA NEW GUINEA:  KAIRIRU IS, MUSCHU IS, WEWAK;-3.26;142.94;7.6;15000;0.3
;2002;9;13;INDIA:  ANDAMAN ISLANDS:  RONGAT, DIGLIPUR,ARIEL BAY;13.036;93.068;6.5;5000;0.3
;2002;9;20;INDONESIA:  NEW GUINEA:  IRIAN JAYA:  RANSIKI;-1.68;134.234;6.4;12000;0.3
;2002;9;22;UNITED KINGDOM:  MANSFIELD, DUDLEY;52.52;-2.15;4.8;50000;0.9
;2002;9;25;MEXICO:  ACAPULCO;16.87;-100.113;5.3;50000;0.7
;2002;9;25;IRAN:  MASJED-E SOLEYMAN;31.995;49.329;5.6;10000;0.4
;2002;9;30;FRANCE:  HENNEBONT, LANGUIDIC, LORIENT, TREMOREL;47.832;-3.207;4.2;5000;0.85
;2002;10;10;INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI;-1.757;134.297;7.6;130000;0.3
;2002;10;23;ALASKA:  CANTWELL, DENALI NATL PARK;63.514;-147.912;6.7;1000;0.3
;2002;10;24;"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI";-1.884;29.004;6.2;150000;0.4
;2002;10;29;ITALY:  SICILY:  SANTA VENERINA;37.67;15.267;4.3;5000;0.7
;2002;10;31;ITALY:  SAN GUILIANO DI PUGLIA, CAMPOBASSO;41.789;14.872;5.7;3000;0.6
;2002;11;1;PAKISTAN:  GILGIT;35.517;74.654;5.4;5000;0.3
;2002;11;2;INDONESIA:  SUMATERA:  SIMEULUE;2.824;96.085;7.3;15000;0.3
;2002;11;3;ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS;63.517;-147.444;7.9;10000;0.4
;2002;11;20;PAKISTAN:  DASHKIN, DOIAN, MUSHKIN;35.414;74.515;6.3;4000;0.3
;2002;11;27;VANUATU ISLANDS: MERE LAVA ISLAND;-14.49;167.827;5.9;1200;0.3
;2002;12;2;GREECE:  MEGALOPOLIS, VARTHOLOMION;37.747;21.087;5.7;12000;0.7
;2002;12;14;CHINA:  GANSU PROVINCE:  YUMNE;39.736;97.443;5.5;5000;0.4
;2002;12;24;IRAN:  KERMANSHAH;34.594;47.454;5.2;10000;0.6
;2002;12;25;CHINA:  XINJIANG:  WUQIA;39.57;75.254;5.7;50000;0.4
;2002;12;25;AFGHANISTAN:  JALALABAD;35.704;69.868;5.5;10000;0.3
;2003;1;11;IRAN:  KAZERUN, NURABAD;29.59;51.474;5.2;12000;0.4
;2003;1;20;SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL;-10.491;160.77;7.3;5000;0.4
;2003;1;22;MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO;18.77;-104.104;7.5;200000;0.6
;2003;1;23;INDONESIA:  SUMBAWA ISLAND:  DOMPU;-8.807;118.524;5.5;15000;0.4
;2003;1;26;ITALY:  SPINELLO, SANTA SOFIA, BAGNO DI ROMAGNA;43.883;11.96;4.7;5000;0.7
;2003;1;27;TURKEY:  SAGLAMTAS, PULUMUR;39.5;39.878;6.1;12000;0.4
;2003;2;13;CHINA:  N. XINJIANG:  URUMQI;43.897;85.923;5.3;10000;0.6
;2003;2;15;PHILIPPINES: LUZON:  DIMASALANG;12.171;123.921;5.8;5000;0.6
;2003;2;15;PHILIPPINES: MASBATE, DIMASALANG;12.168;124.079;6.3;50000;0.4
;2003;2;22;CALIFORNIA:  BIG BEAR CITY;34.31;-116.848;5.2;50000;0.8
;2003;2;22;"FRANCE:  BACCARAT, COLMAR, THANN; GERMANY:  EDIGEN";48.342;6.57;5.0;10000;0.85
;2003;2;24;CHINA:  S. XINJIANG:  BACHU;39.61;77.23;6.3;50000;0.4
;2003;2;25;CHINA:  S. XINJIANG:  BACHU;39.483;77.393;5.4;10000;0.4
;2003;3;21;INDONESIA:  JAVA:  CARACAS, CILIMUS, SAMPORA;-6.983;108.468;4.6;5000;0.6
;2003;3;22;GERMANY:  ALBSTADT;48.21;9.0;4.7;5000;0.85
;2003;3;25;INDONESIA:  FLORES:  REO;-8.294;120.743;6.5;10000;0.4
;2003;3;25;BHUTAN:  PHUENTSHOLING;27.264;89.331;5.5;5000;0.4
;2003;4;10;TURKEY:  IZMIR, SEFERIHISAR;38.221;26.958;5.7;15000;0.7
;2003;4;11;ITALY: ALESSANDRIA;44.792;8.892;5.0;5000;0.85
;2003;4;17;CHINA:  QINGHAI PROVINCE:  DELINGHA;37.529;96.476;6.4;30000;0.3
;2003;4;29;ALABAMA:  FORT PAYNE,GAYLESVILLE,VALLEY HEAD;34.494;-85.629;4.6;12000;0.75
;2003;5;1;TURKEY:  BINGOL;39.007;40.464;6.4;17000;0.4
;2003;5;4;CHINA:  S. XINJIANG:  YOPURGA;39.43;77.219;5.8;10000;0.4
;2003;5;21;ALGERIA:  ALGIERS, BOUMERDES, REGHIA, THENIA;36.964;3.634;6.8;1800000;0.6
;2003;5;26;JAPAN:  HONSHU:  IWATE, MIYAGI, YAMAGATA, AKITA;38.849;141.568;7.0;17000;0.7
;2003;5;26;INDONESIA:  MOROTAI, BEREBERE, DARUBA;2.354;128.855;7.0;12000;0.4
;2003;5;27;ALGERIA:  ALGIERS, BOUMERDES, REGHAIA;36.939;3.578;5.7;1300000;0.7
;2003;6;6;KENTUCKY:  BARDWELL;36.87;-88.98;4.0;5000;0.85
;2003;6;9;GREECE:  GONNOI, LARISA;39.893;22.309;5.2;5000;0.7
;2003;6;20;"CHILE:  OVALLE, COQUIMBO; ARGENTINA:  SAN JUAN";-30.608;-71.637;6.8;10000;0.6
;2003;7;3;IRAN:  NORTHEASTERN: YAKHAK, BASHIRABAD, BUTEHGAZ;35.476;60.784;5.2;1200;0.4
;2003;7;10;IRAN:  SOUTHERN: GAJJIABAD;28.355;54.169;5.8;10000;0.4
;2003;7;15;INDIAN OCEAN:  FELT IN MALDIVES;-2.598;68.382;7.6;10000;0.4
;2003;7;21;CHINA:  YUNNAN PROVINCE;25.975;101.29;5.9;300000;0.4
;2003;7;25;JAPAN:  HONSHU:  MIYAGI, IWATE;38.432;141.003;5.5;10000;0.7
;2003;7;26;TURKEY:  WESTERN:  BULDAN;38.111;28.887;4.5;5000;0.7
;2003;7;26;TURKEY:  WESTERN:  BULDAN;38.019;28.927;5.4;5000;0.6
;2003;7;26;BANGLADESH:  RANGAMATI;22.854;92.306;5.7;50000;0.4
;2003;8;4;SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS;-60.532;-43.411;7.6;0;0.1
;2003;8;11;INDONESIA:  HALMAHERA:  WASILE;1.142;128.152;6.0;5000;0.4
;2003;8;13;PANAMA:  COLON, PANAMA CITY;9.355;-79.941;5.4;5000;0.7
;2003;8;14;GREECE:  LEFKADA, PREVEZA;39.16;20.605;6.3;15000;0.7
;2003;8;16;CHINA:  NEI MONGOL:  LINDONG, TIANSHAN;43.77;119.643;5.4;5000;0.6
;2003;8;18;CHINA:  TIBET (XIZANG PROVINCE): BOMI,MEDOG,NYINGCHI;29.573;95.605;5.5;5000;0.3
;2003;8;21;NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND;-45.104;167.144;7.2;5000;0.6
;2003;9;14;ITALY:  LOIANO, MONGHIDORO, MONZUNO;44.329;11.45;5.3;5000;0.7
;2003;9;20;JAPAN:  HONSHU:  TOKYO;34.998;140.172;5.7;12000;0.9
;2003;9;21;"MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK";19.917;95.672;6.6;15000;0.5
;2003;9;22;DOMINICAN REPUBLIC:  PUERTO PLATA, SANTIAGO;19.777;-70.673;6.4;80000;0.6
;2003;9;25;JAPAN:  HOKKAIDO;41.815;143.91;8.3;15000;0.7
;2003;9;27;RUSSIA:  KOSH-AGACH, UST'-ULAGAN, ONGUDAI, SHEBALINO;50.038;87.813;7.3;5000;0.3
;2003;9;29;RUSSIA:  KOSH-AGACH;50.0;87.89;4.4;500;0.3
;2003;9;29;NEW ZEALAND:  CHRISTCHURCH;-43.34;173.04;4.8;5000;0.85
;2003;10;1;RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK;50.211;87.721;6.7;5000;0.4
;2003;10;15;JAPAN:  NEAR S COAST HONSHU:  ATSUGI;35.457;139.871;5.2;12000;0.85
;2003;10;16;DOMINICAN REPUBLIC:   MOCA, SANTIAGO;19.761;-70.693;4.5;5000;0.7
;2003;10;16;CHINA:  YUNNAN PROVINCE:  DAYAO;25.954;101.254;5.6;100000;0.6
;2003;10;25;CHINA:  GANSU PROVINCE:  MINLE, SHANDAN;38.4;100.951;5.8;29000;0.4
;2003;10;31;JAPAN:  EAST COAST HONSHU;37.812;142.619;7.0;10000;0.6
;2003;11;13;CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN;34.712;103.834;5.1;10000;0.4
;2003;11;14;CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG;27.372;103.971;5.6;120000;0.4
;2003;11;17;ALASKA:  ALEUTIAN ISLANDS:  RAT ISLANDS;51.146;178.65;7.8;0;0.2
;2003;11;18;PHILIPPINES:  SAMAR:  CAN-AVID;12.025;125.416;6.5;50000;0.4
;2003;11;26;CHINA:  YUNNAN PROVINCE:  LUDIAN;27.283;103.753;4.7;10000;0.6
;2003;12;1;CHINA:  XINJIANG:  ZHAOSU;42.905;80.515;6.0;10000;0.4
;2003;12;5;INDONESIA:  FLORES, RUTENG;-8.137;120.524;4.9;5000;0.4
;2003;12;10;TAIWAN:  T'AI-TUNG, KAO-HSIUN;23.039;121.362;6.8;100000;0.6
;2003;12;11;IRAN:  WESTERN:  MASJED-E- SOLEYMAN;31.953;49.209;5.0;12000;0.4
;2003;12;17;BULGARIA: POVADIYA;43.083;27.486;4.4;5000;0.7
;2003;12;22;CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO;35.706;-121.102;6.6;50000;0.8
;2003;12;25;PANAMA-COSTA RICA:  PUERTO ARMUELLES;8.416;-82.824;6.5;5000;0.6
;2003;12;26;IRAN:  SOUTHEASTERN:  BAM, BARAVAT;28.995;58.311;6.6;267628;0.4
;2003;12;27;NEW CALEDONIA:  LOYALTY ISLANDS;-22.015;169.766;7.3;5000;0.4
;2004;1;1;INDONESIA:  BALI, LOMBOK;-8.31;115.788;5.8;10000;0.6
;2004;1;1;MEXICO:  GUERRERO, MEXICO CITY;17.488;-101.303;6.1;50000;0.6
;2004;1;3;NEW CALEDONIA:  LOYALTY ISLANDS;-22.253;169.683;7.1;1000;0.4
;2004;1;10;SLOVAKIA:  SLOVENSKO L'UPCA;48.758;19.217;2.2;0;0.8
;2004;1;10;ALGERIA:  NORTHERN:  ALGIERS, BOUMERDES;36.852;3.418;4.4;15000;0.7
;2004;1;14;IRAN:  SOUTHERN:  FIRUZABAD;27.695;52.397;5.2;5000;0.6
;2004;1;28;INDONESIA:  SERAM;-3.12;127.4;6.7;50000;0.4
;2004;2;4;PANAMA-COSTA RICA:  CHIRIQUI;8.358;-82.877;6.1;5000;0.6
;2004;2;5;INDONESIA:  NABIRE;-3.615;135.538;7.0;10000;0.4
;2004;2;7;INDONESIA:  NABIRE;-4.003;135.023;7.3;50000;0.4
;2004;2;11;"JORDAN:  MA'IN; ISRAEL:  JERUSALEM, PETAH-TIQWA";31.675;35.551;5.3;50000;0.7
;2004;2;14;PAKISTAN:  BALAKOT, BATGRAM, MANSEHRA;34.774;73.216;5.4;50000;0.3
;2004;2;16;INDONESIA:  SUMATRA:  PADANGPANJANG;-0.466;100.655;5.1;5000;0.6
;2004;2;22;INDONESIA:  SUMATRA:  PESISIR SELATAN;-1.559;100.488;6.0;50000;0.4
;2004;2;24;BURUNDI:  RUYAGA;-3.393;29.558;4.7;5000;0.4
;2004;2;24;MOROCCO:  AL HOCEIMA, IMZOURENE, BENI ABDALLAH;35.142;-3.997;6.4;15000;0.4
;2004;3;1;GREECE:  SOUTHERN:  KALAMATA;37.136;22.116;5.2;5000;0.7
;2004;3;24;CHINA:  NEI MONGOL:  BAYAN UL HOT, ULIASTAI;45.382;118.256;5.4;12000;0.6
;2004;3;25;TURKEY:  ERZURUM;39.93;40.812;5.6;15000;0.6
;2004;3;28;TURKEY:  ASKALE;39.847;40.874;5.6;15000;0.6
;2004;4;5;"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN";36.512;71.029;6.5;15000;0.3
;2004;4;9;INDONESIA:  SUMATRA:  PADANG;-1.549;100.54;5.4;5000;0.6
;2004;4;16;INDONESIA:  BALI;-8.669;114.65;5.5;20000;0.7
;2004;4;23;INDONESIA:  TIMOR: KUPANG;-9.362;122.839;6.7;50000;0.4
;2004;5;1;TAIWAN:  HUALIEN: TAROKO GORGE NATIONAL PARK;24.081;121.611;5.2;5000;0.6
;2004;5;3;CHILE: CANETE;-37.695;-73.406;6.6;5000;0.6
;2004;5;4;CHINA:  QINGHAI PROVINCE:  DELINGHA;37.506;96.758;5.4;5000;0.4
;2004;5;8;IRAN:  KAZERUN;29.881;51.474;5.0;12000;0.6
;2004;5;8;PAKISTAN:  QUETTA;30.126;67.121;4.5;5000;0.4
;2004;5;19;PHILIPPINES:  BOHOL ISLAND:  TUBIGON;9.926;124.038;4.1;5000;0.6
;2004;5;28;IRAN:  MAZANDARAN, QAZVIN, TEHRAN;36.29;51.61;6.3;20000;0.6
;2004;5;30;RUSSIA:  SAKHALIN, YUZHNO, SAKHALINSK;47.311;142.12;4.9;5000;0.6
;2004;6;9;SAUDI ARABIA: WESTERN;27.836;36.905;4.6;5000;0.6
;2004;6;15;CHILE: CARAHUE, IMPERIAL, TEMUCO;-38.854;-73.155;5.9;50000;0.6
;2004;7;1;TURKEY:  DOGUBEYAZIT;39.766;43.979;5.1;5000;0.6
;2004;7;12;SLOVENIA: BOVEC, KOBARID;46.296;13.641;5.2;5000;0.7
;2004;7;14;AFGHANISTAN: HERAT;34.89;61.852;4.6;5000;0.4
;2004;7;18;NEW ZEALAND:  NORTH ISLAND:  ROTORUA, TAURANGA;-38.0;176.51;5.4;5000;0.8
;2004;7;18;AFGHANISTAN: PAKTIA PROVINCE;33.426;69.524;5.2;12000;0.3
;2004;7;30;TURKEY:  DOGUBEYAZIT;39.634;43.966;4.0;5000;0.6
;2004;8;4;TURKEY:  BODRUM;36.833;27.815;5.6;5000;0.7
;2004;8;10;CHINA:  YUNNAN PROVINCE:  LUDIAN;27.266;103.873;5.4;20000;0.5
;2004;8;11;TURKEY:  ELAZIG, SIVRICE;38.377;39.261;5.7;10000;0.6
;2004;9;5;JAPAN:  HONSHU:  W COAST: KYOTO;33.07;136.618;7.2;12000;0.7
;2004;9;5;JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI;33.184;137.071;7.4;15000;0.7
;2004;9;7;ARGENTINA: CATAMARCA;-28.573;-65.84;6.1;5000;0.4
;2004;9;7;CHINA:  GANSU PROVINCE;34.682;103.781;5.2;10000;0.5
;2004;9;21;"POLAND: SUWALKI; RUSSIA: KALININGRAD, SVETLOGORSK";54.841;19.912;4.8;5000;0.7
;2004;9;28;CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL;35.819;-120.364;6.0;5000;0.8
;2004;10;1;NICARAGUA:  CHINANDEGA, LEON;11.989;-86.52;5.6;50000;0.6
;2004;10;7;IRAN:  GOLESTAN;37.125;54.477;5.6;10000;0.6
;2004;10;15;TAIWAN:  T'AO-YUAN;24.53;122.694;6.6;50000;0.7
;2004;10;18;CHINA:  YUNNAN PROVINCE:  BAOSHAN;25.073;99.169;4.4;5000;0.6
;2004;10;23;JAPAN:  HONSHU:  NIIGATA PREFECTURE;37.226;138.779;6.6;100000;0.7
;2004;10;27;JAPAN:  HONSHU:  NIIGATA PREFECTURE;37.284;138.885;5.9;100000;0.7
;2004;10;27;"ROMANIA:  BUCHAREST, BRAILA; BULGARIA:  NORTHERN";45.787;26.622;5.8;15000;0.7
;2004;11;2;CANADA:  VANCOUVER ISLAND;49.277;-128.772;6.6;5000;0.7
;2004;11;4;GREECE:  CRETE:  ANTIKYTHIRA;35.945;23.115;5.2;5000;0.6
;2004;11;8;JAPAN:  HONSHU:  NIIGATA PREFECTURE;37.396;138.862;5.5;10000;0.7
;2004;11;11;INDONESIA:  KEPULAUAN ALOR;-8.152;124.868;7.5;15000;0.3
;2004;11;15;COLOMBIA:  BAJO BAUDO, BUENAVENTURA, CERRITO;4.695;-77.508;7.2;12000;0.3
;2004;11;19;IRAN:  W;32.023;48.836;4.8;5000;0.6
;2004;11;20;COSTA RICA:  SAN JOSE, PARRITA, QUEPOS;9.602;-84.172;6.4;15000;0.7
;2004;11;21;GUADELOUPE:  BASSE-TERRE, LES SAINTES;15.679;-61.706;6.3;30000;0.7
;2004;11;22;IRAN:  KHORRAMABAD, POL-E DOKHTAR;33.297;47.977;5.0;12000;0.6
;2004;11;22;NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO;-46.676;164.721;7.1;5000;0.7
;2004;11;24;ITALY:  NORTHERN:  BRESCIA;45.626;10.559;5.1;5000;0.8
;2004;11;26;INDONESIA:  NABIRE;-3.609;135.404;7.1;15000;0.4
;2004;11;28;JAPAN:  HOKKAIDO:  BEKKAI, KUSHIRO, NEMOURO;43.006;145.119;7.0;12000;0.7
;2004;12;1;ALGERIA:  BOUMERDAS;36.848;3.448;4.5;10000;0.7
;2004;12;2;TRINIDAD:  MAYARO;10.49;-61.48;5.8;5000;0.7
;2004;12;5;GERMANY:  EMMENDINGEN, FREIBURG IM BREISGAU;48.115;8.077;4.8;5000;0.85
;2004;12;5;ALGERIA:  ZEMMOURI;36.865;3.421;4.5;10000;0.7
;2004;12;6;JAPAN:  HOKKAIDO:  KUSHIRO;42.9;145.228;6.8;12000;0.7
;2004;12;9;INDIA:  HAILAKANDI, CACHAR;24.757;92.539;5.4;50000;0.6
;2004;12;14;JAPAN:  HOKKAIDO:  OBIRO, HABORO, TOMAMAE;44.119;141.793;5.8;5000;0.7
;2004;12;20;TURKEY:  MARMARIS;37.042;28.206;5.4;5000;0.7
;2004;12;23;AUSTRALIA:  MACQUARIE ISLAND;-49.312;161.345;8.1;0;0.1
;2004;12;26;INDONESIA:  SUMATRA:  ACEH:  OFF WEST COAST;3.295;95.982;9.1;5000000;0.3
